HMCD,SEQ,KTSEQ,KTCD,SRCD,SGNCD,DDTIME,SGTIME,LDTIME,SRPRICE,CSBCD,SUPCLSCD,SUPCD,RCVTSTKBN,RCVCHKKBN
161-312BA,1,10,MV,1797,,0,0,0,1087.0,13,5,,1,1
161-312BA,2,20,PA,1515,,0,0,0,400.0,13,5,,1,1
161-402CA30-JTEC,1,10,MC,3224,,0,0,0,34000.0,13,5,,1,1
161-402CA38-JTEC,1,10,MC,3224,,0,0,0,37000.0,13,5,,1,1
161-402CA38-L1-JTEC,1,10,MC,3224,,0,0,0,24000.0,13,5,,1,1
161-403CB38-1,1,10,L1,1797,,0,0,0,22500.0,13,5,,1,1
161-403CB38-1,2,20,MC,1797,,0,0,0,28500.0,13,5,,1,1
161-406DF34-1,1,10,L1,1797,,0,0,0,38000.0,13,5,,1,1
161-406DF34-1,2,20,LA,1797,,0,0,0,1500.0,13,5,,1,1
161-406DF34-1,3,30,LA,3279,,0,0,0,18500.0,13,5,,1,1
161-406DG31-1,1,10,L1,1797,,0,0,0,34000.0,13,5,,1,1
161-406DG31-1,2,20,LA,1797,,0,0,0,1500.0,13,5,,1,1
161-406DG31-1,3,30,LA,,,0,0,0,0.0,13,5,,1,1
161-406EF31,1,10,L1,3279,,0,0,0,44000.0,13,5,,1,1
161-406EF31,2,20,LA,3279,,0,0,0,6000.0,13,5,,1,1
161-406EF31,3,30,LA,1797,,0,0,0,11207.0,13,5,,1,1
161-406JB33-KYOUEI,1,10,LA,3279,,0,0,0,43000.0,13,5,,1,1
161-413NA,1,10,MC,3199,,0,0,70,26800.0,13,5,,1,1
161-420CA,1,10,MV,1797,,0,0,0,1839.0,13,5,,1,1
161-420CA,2,20,PA,3861,,0,0,0,150.0,13,5,,1,1
161-420EA,1,10,PA,1515,,0,0,25,450.0,13,5,,1,1
161-420FA,1,10,PA,1515,,0,0,0,450.0,13,5,,1,1
161-420HA,1,10,MV,1797,,0,0,0,2232.0,13,5,,1,1
161-420HA,2,20,PA,3861,,0,0,0,150.0,13,5,,1,1
161-420JA,1,10,MV,1797,,0,0,0,4598.0,13,5,,1,1
161-420JA,2,20,PA,1515,,0,0,0,400.0,13,5,,1,1
161-420KA,1,10,MV,1797,,0,0,0,1815.0,13,5,,1,1
161-420KA,2,20,PA,1515,,0,0,0,400.0,13,5,,1,1
161-444HA,1,10,MC,3399,,0,0,0,1980.0,13,5,,1,1
161-444HA,2,20,PA,3399,,0,0,0,189.0,13,5,,1,1
161-444NA,1,10,L,3399,,0,0,40,4500.0,13,5,,1,1
161-444PA,1,10,L,3399,,0,0,40,4500.0,13,5,,1,1
161-444QA,1,10,L,3399,,0,0,40,4500.0,13,5,,1,1
161-453GA,1,10,PA,1515,,0,0,23,313.0,13,5,,1,1
161-453HA,1,10,PA,1515,,0,0,23,313.0,13,5,,1,1
161-454EB,1,10,PA,1515,,0,0,5,285.0,13,5,,1,1
162-105-4BE,1,10,PA,,,0,0,0,0.0,13,5,,1,1
162-105-4BF,1,10,PA,,,0,0,0,0.0,13,5,,1,1
162-105-4CE,1,10,PA,,,0,0,0,0.0,13,5,,1,1
162-105-4CF,1,10,PA,3406,,0,0,20,120.0,13,5,,1,1
162-105-4CSF,1,10,PA,3406,,0,0,0,120.0,13,5,,1,1
162-105-4DF,1,10,PA,3406,,0,0,0,120.0,13,5,,1,1
162-105-4DSF,1,10,PA,3406,,0,0,0,120.0,13,5,,1,1
162-105FC38,1,10,PA,1515,,0,0,25,4000.0,13,5,,1,1
162-105GC38,1,10,PA,1515,,0,0,25,4000.0,13,5,,1,1
162-116CC,1,10,PA,1515,,0,0,20,370.0,13,5,,1,1
162-116EB,1,10,PA,1515,,0,0,25,385.0,13,5,,1,1
162-120AA26,1,10,PA,3406,,0,0,30,25400.0,13,5,,1,1
162-120AA38,1,10,PA,3406,,0,0,30,32700.0,13,5,,1,1
162-120BA30,1,10,PA,3406,,0,0,0,14350.0,13,5,,1,1
162-120CA30,1,10,PA,,,0,0,20,0.0,13,5,,1,1
162-120DA30,1,10,PA,3406,,0,0,0,14350.0,13,5,,1,1
162-120DB30,1,10,PA,3406,,0,0,0,14350.0,13,5,,1,1
162-120DB38,1,10,PA,3406,,0,0,0,8350.0,13,5,,1,1
162-304BA230,1,10,PA,1515,,0,0,0,315.0,13,5,,1,1
162-304CA140,1,10,PA,1515,,0,0,0,315.0,13,5,,1,1
162-304CA170,1,10,PA,1515,,0,0,0,315.0,13,5,,1,1
162-307GA,1,10,PA,3406,,0,0,0,2315.0,13,5,,1,1
162-307GB,1,10,PA,3406,,0,0,0,2315.0,13,5,,1,1
162-307GC,1,10,PA,3406,,0,0,0,3860.0,13,5,,1,1
162-307GD,1,10,PA,3406,,0,0,0,3860.0,13,5,,1,1
162-307HA,1,10,PA,3406,,0,0,0,2315.0,13,5,,1,1
162-307HB,1,10,PA,3406,,0,0,0,3860.0,13,5,,1,1
162-307JA,1,10,PA,3406,,0,0,0,2315.0,13,5,,1,1
162-307JB,1,10,PA,3406,,0,0,0,3860.0,13,5,,1,1
162-307KB,1,10,PA,3406,,0,0,0,3860.0,13,5,,1,1
162-307LA,1,10,PA,3406,,0,0,0,4000.0,13,5,,1,1
162-444GA,1,10,MC,3399,,0,0,0,4000.0,13,5,,1,1
162-444GA,2,20,PA,3399,,0,0,0,1000.0,13,5,,1,1
162-444GD,1,10,MC,3399,,0,0,0,1980.0,13,5,,1,1
162-444GD,2,20,PA,3399,,0,0,0,191.0,13,5,,1,1
162-444JC,1,10,MC,3399,,0,0,0,1980.0,13,5,,1,1
162-444JC,2,20,PA,3399,,0,0,0,191.0,13,5,,1,1
162-444JD,1,10,MC,,,0,0,0,0.0,13,5,,1,1
162-444JD,2,20,PA,,,0,0,0,0.0,13,5,,1,1
162-444RA,1,10,MC,3399,,0,0,0,1980.0,13,5,,1,1
162-444RA,2,20,PA,3399,,0,0,0,191.0,13,5,,1,1
162-702CD,1,10,PL,1973,,0,0,0,893.0,13,5,,1,1
162-702CE,1,10,PL,1973,,0,0,0,1072.0,13,5,,1,1
162-702CF,1,10,PL,1973,,0,0,0,766.0,13,5,,1,1
162-702CG,1,10,PL,1973,,0,0,0,920.0,13,5,,1,1
1631-105-4BC,1,10,PA,3406,,0,0,0,150.0,13,5,,1,1
1631-105-4BD,1,10,PA,3406,,0,0,0,150.0,13,5,,1,1
1631-105-4BE,1,10,PA,3406,,0,0,0,200.0,13,5,,1,1
1631-105-4BF,1,10,PA,3406,,0,0,0,200.0,13,5,,1,1
1631-105-4CE,1,10,PA,3406,,0,0,0,200.0,13,5,,1,1
1631-105-4CF,1,10,PA,3406,,0,0,0,200.0,13,5,,1,1
1631-105-4DA,1,10,PA,3406,,0,0,0,150.0,13,5,,1,1
1631-105AA30,1,10,AO,1592,,0,0,0,6480.0,13,6,,1,1
1631-105AA30,2,20,PA,3406,,0,0,0,2100.0,13,5,,1,1
1631-105AA38,1,10,AO,1592,,0,0,0,6750.0,13,6,,1,1
1631-105AA38,2,20,PA,3406,,0,0,0,2400.0,13,5,,1,1
1631-105AAL30,1,10,AO,1592,,0,0,0,8280.0,13,6,,1,1
1631-105AAL30,2,20,PA,3406,,0,0,0,3200.0,13,5,,1,1
1631-105AAL38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
1631-105AAL38,2,20,PA,3406,,0,0,0,3600.0,13,5,,1,1
1631-105AAM30,1,10,AO,1592,,0,0,0,8280.0,13,6,,1,1
1631-105AAM30,2,20,PA,3406,,0,0,0,3200.0,13,5,,1,1
1631-105AAM38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
1631-105AAM38,2,20,PA,3406,,0,0,0,3600.0,13,5,,1,1
1631-105AB30,1,10,AO,1592,,0,0,0,6480.0,13,6,,1,1
1631-105AB30,2,20,PA,3406,,0,0,0,2100.0,13,5,,1,1
1631-105AB38,1,10,AO,1592,,0,0,0,6750.0,13,6,,1,1
1631-105AB38,2,20,PA,3406,,0,0,0,2400.0,13,5,,1,1
1631-105ABL30,1,10,AO,1592,,0,0,0,8280.0,13,6,,1,1
1631-105ABL30,2,20,PA,3406,,0,0,0,3200.0,13,5,,1,1
1631-105ABL38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
1631-105ABL38,2,20,PA,3406,,0,0,0,3600.0,13,5,,1,1
1631-105ABM30,1,10,AO,1592,,0,0,0,8280.0,13,6,,1,1
1631-105ABM30,2,20,PA,3406,,0,0,0,3200.0,13,5,,1,1
1631-105ABM38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
1631-105ABM38,2,20,PA,3406,,0,0,0,3600.0,13,5,,1,1
1631-105AC30,1,10,AO,1592,,0,0,0,6844.0,13,6,,1,1
1631-105AC30,2,20,PA,3406,,0,0,0,2100.0,13,5,,1,1
1631-105AC38,1,10,AO,1592,,0,0,0,7128.0,13,6,,1,1
1631-105AC38,2,20,PA,3406,,0,0,0,2400.0,13,5,,1,1
1631-105ACL30,1,10,AO,1592,,0,0,0,8744.0,13,6,,1,1
1631-105ACL30,2,20,PA,3406,,0,0,0,3200.0,13,5,,1,1
1631-105ACL38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
1631-105ACL38,2,20,PA,3406,,0,0,0,3600.0,13,5,,1,1
1631-105ACM30,1,10,AO,1592,,0,0,0,8280.0,13,6,,1,1
1631-105ACM30,2,20,PA,3406,,0,0,0,3200.0,13,5,,1,1
1631-105ACM38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
1631-105ACM38,2,20,PA,3406,,0,0,0,3600.0,13,5,,1,1
1631-105AD30,1,10,AO,1592,,0,0,0,8220.0,13,6,,1,1
1631-105AD30,2,20,PA,3406,,0,0,0,4400.0,13,5,,1,1
1631-105AD38,1,10,AO,1592,,0,0,0,8560.0,13,6,,1,1
1631-105AD38,2,20,PA,3406,,0,0,0,4400.0,13,5,,1,1
1631-105ADL30,1,10,AO,1592,,0,0,0,7949.0,13,6,,1,1
1631-105ADL30,2,20,PA,3406,,0,0,0,6400.0,13,5,,1,1
1631-105ADL38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
1631-105ADL38,2,20,PA,3406,,0,0,0,6400.0,13,5,,1,1
1631-105ADM30,1,10,AO,1592,,0,0,0,8280.0,13,6,,1,1
1631-105ADM30,2,20,PA,3406,,0,0,0,6400.0,13,5,,1,1
1631-105ADM38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
1631-105ADM38,2,20,PA,3406,,0,0,0,6400.0,13,5,,1,1
1631-105BA30,1,10,AO,1592,,0,0,0,6840.0,13,6,,1,1
1631-105BA30,2,20,PA,3406,,0,0,0,2300.0,13,5,,1,1
1631-105BA38,1,10,AO,1592,,0,0,0,7110.0,13,6,,1,1
1631-105BA38,2,20,PA,3406,,0,0,0,2600.0,13,5,,1,1
1631-105BAL30,1,10,AO,1592,,0,0,10,8640.0,13,6,,1,1
1631-105BAL30,2,20,PA,3406,,0,0,10,3200.0,13,5,,1,1
1631-105BAL38,1,10,AO,1592,,0,0,0,11250.0,13,6,,1,1
1631-105BAL38,2,20,PA,3406,,0,0,0,3600.0,13,5,,1,1
1631-105BAM30,1,10,AO,1592,,0,0,0,8640.0,13,6,,1,1
1631-105BAM30,2,20,PA,3406,,0,0,0,3200.0,13,5,,1,1
1631-105BAM38,1,10,AO,1592,,0,0,0,11250.0,13,6,,1,1
1631-105BAM38,2,20,PA,3406,,0,0,0,3600.0,13,5,,1,1
1631-105BB30,1,10,AO,1592,,0,0,0,7224.0,13,6,,1,1
1631-105BB30,2,20,PA,3406,,0,0,0,2300.0,13,5,,1,1
1631-105BB38,1,10,AO,1592,,0,0,0,7509.0,13,6,,1,1
1631-105BB38,2,20,PA,3406,,0,0,0,2600.0,13,5,,1,1
1631-105BBL30,1,10,AO,1592,,0,0,10,9125.0,13,6,,1,1
1631-105BBL30,2,20,PA,3406,,0,0,10,3200.0,13,5,,1,1
1631-105BBL38,1,10,AO,1592,,0,0,0,11880.0,13,6,,1,1
1631-105BBL38,2,20,PA,3406,,0,0,0,3600.0,13,5,,1,1
1631-105BBM30,1,10,AO,1592,,0,0,0,8640.0,13,6,,1,1
1631-105BBM30,2,20,PA,3406,,0,0,0,3200.0,13,5,,1,1
1631-105BBM38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
1631-105BBM38,2,20,PA,3406,,0,0,0,3600.0,13,5,,1,1
1631-105BC30,1,10,AO,1592,,0,0,0,8670.0,13,6,,1,1
1631-105BC30,2,20,PA,3406,,0,0,0,4400.0,13,5,,1,1
1631-105BC38,1,10,AO,1592,,0,0,0,9020.0,13,6,,1,1
1631-105BC38,2,20,PA,3406,,0,0,0,4400.0,13,5,,1,1
1631-105BCL30,1,10,AO,1592,,0,0,0,9125.0,13,6,,1,1
1631-105BCL30,2,20,PA,3406,,0,0,0,6400.0,13,5,,1,1
1631-105BCL38,1,10,AO,1592,,0,0,0,14260.0,13,6,,1,1
1631-105BCL38,2,20,PA,3406,,0,0,0,6400.0,13,5,,1,1
1631-105BCM30,1,10,AO,1592,,0,0,0,8640.0,13,6,,1,1
1631-105BCM30,2,20,PA,3406,,0,0,0,6400.0,13,5,,1,1
1631-105BCM38,1,10,AO,1592,,0,0,0,11880.0,13,6,,1,1
1631-105BCM38,2,20,PA,3406,,0,0,0,6400.0,13,5,,1,1
1631-105CA30,1,10,AO,1592,,0,0,0,6480.0,13,6,,1,1
1631-105CA30,2,20,PA,3406,,0,0,0,2100.0,13,5,,1,1
1631-105CA38,1,10,AO,1592,,0,0,0,6750.0,13,6,,1,1
1631-105CA38,2,20,PA,3406,,0,0,0,2400.0,13,5,,1,1
1631-105CAL30,1,10,AO,1592,,0,0,0,8280.0,13,6,,1,1
1631-105CAL30,2,20,PA,3406,,0,0,0,3200.0,13,5,,1,1
1631-105CAL38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
1631-105CAL38,2,20,PA,3406,,0,0,0,3600.0,13,5,,1,1
1631-105CAM30,1,10,AO,1592,,0,0,0,8280.0,13,6,,1,1
1631-105CAM30,2,20,PA,3406,,0,0,0,3200.0,13,5,,1,1
1631-105CAM38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
1631-105CAM38,2,20,PA,3406,,0,0,0,3600.0,13,5,,1,1
1631-105CB30,1,10,AO,1592,,0,0,0,6480.0,13,6,,1,1
1631-105CB30,2,20,PA,3406,,0,0,0,2100.0,13,5,,1,1
1631-105CB38,1,10,AO,1592,,0,0,0,6750.0,13,6,,1,1
1631-105CB38,2,20,PA,3406,,0,0,0,2400.0,13,5,,1,1
1631-105CBL30,1,10,AO,1592,,0,0,0,8280.0,13,6,,1,1
1631-105CBL30,2,20,PA,3406,,0,0,0,3200.0,13,5,,1,1
1631-105CBL38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
1631-105CBL38,2,20,PA,3406,,0,0,0,3600.0,13,5,,1,1
1631-105CBM30,1,10,AO,1592,,0,0,0,8280.0,13,6,,1,1
1631-105CBM30,2,20,PA,3406,,0,0,0,3200.0,13,5,,1,1
1631-105CBM38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
1631-105CBM38,2,20,PA,3406,,0,0,0,3600.0,13,5,,1,1
1631-105CC30,1,10,AO,1592,,0,0,0,6844.0,13,6,,1,1
1631-105CC30,2,20,PA,3406,,0,0,0,2100.0,13,5,,1,1
1631-105CC38,1,10,AO,1592,,0,0,0,7128.0,13,6,,1,1
1631-105CC38,2,20,PA,3406,,0,0,0,2400.0,13,5,,1,1
1631-105CCL30,1,10,AO,1592,,0,0,0,8744.0,13,6,,1,1
1631-105CCL30,2,20,PA,3406,,0,0,0,3200.0,13,5,,1,1
1631-105CCL38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
1631-105CCL38,2,20,PA,3406,,0,0,0,3600.0,13,5,,1,1
1631-105CCM30,1,10,AO,1592,,0,0,0,8280.0,13,6,,1,1
1631-105CCM30,2,20,PA,3406,,0,0,0,3200.0,13,5,,1,1
1631-105CCM38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
1631-105CCM38,2,20,PA,3406,,0,0,0,3600.0,13,5,,1,1
1631-105CD30,1,10,AO,1592,,0,0,0,8220.0,13,6,,1,1
1631-105CD30,2,20,PA,3406,,0,0,0,4400.0,13,5,,1,1
1631-105CD38,1,10,AO,1592,,0,0,0,8560.0,13,6,,1,1
1631-105CD38,2,20,PA,3406,,0,0,0,4400.0,13,5,,1,1
1631-105CDL30,1,10,AO,1592,,0,0,0,7949.0,13,6,,1,1
1631-105CDL30,2,20,PA,3406,,0,0,0,6400.0,13,5,,1,1
1631-105CDL38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
1631-105CDL38,2,20,PA,3406,,0,0,0,6400.0,13,5,,1,1
1631-105CDM30,1,10,AO,1592,,0,0,0,8280.0,13,6,,1,1
1631-105CDM30,2,20,PA,3406,,0,0,0,6400.0,13,5,,1,1
1631-105CDM38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
1631-105CDM38,2,20,PA,3406,,0,0,0,6400.0,13,5,,1,1
1631-105DA30,1,10,AO,1592,,0,0,0,4320.0,13,6,,1,1
1631-105DA30,2,20,PA,3406,,0,0,0,1800.0,13,5,,1,1
1631-105DA38,1,10,AO,1592,,0,0,0,4320.0,13,6,,1,1
1631-105DA38,2,20,PA,9999,,0,0,0,1800.0,13,5,,1,1
1631-105DAL30,1,10,AO,1592,,0,0,0,5800.0,13,6,,1,1
1631-105DAL30,2,20,PA,3406,,0,0,0,2000.0,13,5,,1,1
1631-105DAL38,1,10,AO,1592,,0,0,10,7650.0,13,6,,1,1
1631-105DAL38,2,20,PA,3406,,0,0,10,2200.0,13,5,,1,1
1631-105DAM38,1,10,AO,1592,,0,0,0,8100.0,13,6,,1,1
1631-105DAM38,2,20,PA,3406,,0,0,0,2500.0,13,5,,1,1
1631-105DB30,1,10,AO,1592,,0,0,0,4563.0,13,6,,1,1
1631-105DB30,2,20,PA,3406,,0,0,0,1800.0,13,5,,1,1
1631-105DB38,1,10,AO,1592,,0,0,0,4563.0,13,6,,1,1
1631-105DB38,2,20,PA,3406,,0,0,0,1800.0,13,5,,1,1
1631-105DBL30,1,10,AO,1592,,0,0,0,6178.0,13,6,,1,1
1631-105DBL30,2,20,PA,3406,,0,0,0,2000.0,13,5,,1,1
1631-105DBL38,1,10,AO,1592,,0,0,0,6178.0,13,6,,1,1
1631-105DBL38,2,20,PA,3406,,0,0,0,2000.0,13,5,,1,1
1631-105DBM30,1,10,AO,1592,,0,0,0,5616.0,13,6,,1,1
1631-105DBM30,2,20,PA,3406,,0,0,0,2000.0,13,5,,1,1
1631-105DBM38,1,10,AO,1592,,0,0,0,7700.0,13,6,,1,1
1631-105DBM38,2,20,PA,3406,,0,0,0,4000.0,13,5,,1,1
1631-105DC30,1,10,AO,1592,,0,0,0,5480.0,13,6,,1,1
1631-105DC30,2,20,PA,3406,,0,0,0,3600.0,13,5,,1,1
1631-105DC38,1,10,AO,1592,,0,0,0,5480.0,13,6,,1,1
1631-105DC38,2,20,PA,3406,,0,0,0,3600.0,13,5,,1,1
1631-105DCL30,1,10,AO,1592,,0,0,0,7420.0,13,6,,1,1
1631-105DCL30,2,20,PA,3406,,0,0,0,4000.0,13,5,,1,1
1631-105DCL38,1,10,AO,1592,,0,0,0,7420.0,13,6,,1,1
1631-105DCL38,2,20,PA,3406,,0,0,0,4000.0,13,5,,1,1
1631-105DCM30,1,10,AO,1592,,0,0,0,7420.0,13,6,,1,1
1631-105DCM30,2,20,PA,3406,,0,0,0,4000.0,13,5,,1,1
1631-105EA30,1,10,AO,1592,,0,0,0,4320.0,13,6,,1,1
1631-105EA30,2,20,PA,3406,,0,0,0,1800.0,13,5,,1,1
1631-105EA38,1,10,AO,1592,,0,0,0,4320.0,13,6,,1,1
1631-105EA38,2,20,PA,9999,,0,0,0,1800.0,13,5,,1,1
1631-105EAL30,1,10,AO,1592,,0,0,0,5800.0,13,6,,1,1
1631-105EAL30,2,20,PA,3406,,0,0,0,2000.0,13,5,,1,1
1631-105EAL38,1,10,AO,1592,,0,0,10,7560.0,13,6,,1,1
1631-105EAL38,2,20,PA,3406,,0,0,10,2200.0,13,5,,1,1
1631-105EAM38,1,10,AO,1592,,0,0,0,8100.0,13,6,,1,1
1631-105EAM38,2,20,PA,3406,,0,0,0,2500.0,13,5,,1,1
1631-105EB30,1,10,AO,1592,,0,0,0,4563.0,13,6,,1,1
1631-105EB30,2,20,PA,3406,,0,0,0,1800.0,13,5,,1,1
1631-105EB38,1,10,AO,1592,,0,0,0,4563.0,13,6,,1,1
1631-105EB38,2,20,PA,3406,,0,0,0,2200.0,13,5,,1,1
1631-105EBL30,1,10,AO,1592,,0,0,0,6178.0,13,6,,1,1
1631-105EBL30,2,20,PA,3406,,0,0,0,2000.0,13,5,,1,1
1631-105EBL38,1,10,AO,1592,,0,0,0,6178.0,13,6,,1,1
1631-105EBL38,2,20,PA,3406,,0,0,0,2000.0,13,5,,1,1
1631-105EBM30,1,10,AO,1592,,0,0,0,5616.0,13,6,,1,1
1631-105EBM30,2,20,PA,3406,,0,0,0,2000.0,13,5,,1,1
1631-105EBM38,1,10,AO,1592,,0,0,0,7700.0,13,6,,1,1
1631-105EBM38,2,20,PA,3406,,0,0,0,4000.0,13,5,,1,1
1631-105EC30,1,10,AO,1592,,0,0,0,5480.0,13,6,,1,1
1631-105EC30,2,20,PA,3406,,0,0,0,3600.0,13,5,,1,1
1631-105EC38,1,10,AO,1592,,0,0,0,5480.0,13,6,,1,1
1631-105EC38,2,20,PA,3406,,0,0,0,3600.0,13,5,,1,1
1631-105ECL30,1,10,AO,1592,,0,0,0,7420.0,13,6,,1,1
1631-105ECL30,2,20,PA,3406,,0,0,0,4000.0,13,5,,1,1
1631-105ECL38,1,10,AO,1592,,0,0,0,7420.0,13,6,,1,1
1631-105ECL38,2,20,PA,3406,,0,0,0,4000.0,13,5,,1,1
1631-105ECM30,1,10,AO,1592,,0,0,0,7420.0,13,6,,1,1
1631-105ECM30,2,20,PA,3406,,0,0,0,4000.0,13,5,,1,1
1631-105FA30,1,10,AO,1592,,0,0,0,7200.0,13,6,,1,1
1631-105FA30,2,20,PA,3406,,0,0,0,2100.0,13,5,,1,1
1631-105FA38,1,10,AO,1592,,0,0,0,4800.0,13,6,,1,1
1631-105FA38,2,20,PA,3406,,0,0,0,1800.0,13,5,,1,1
1631-105FAL30,1,10,AO,1592,,0,0,0,5800.0,13,6,,1,1
1631-105FAL30,2,20,PA,3406,,0,0,0,3200.0,13,5,,1,1
1631-105FAM38,1,10,AO,1592,,0,0,0,10944.0,13,6,,1,1
1631-105FAM38,2,20,PA,3406,,0,0,0,3800.0,13,5,,1,1
1631-105FB30,1,10,AO,1592,,0,0,0,7650.0,13,6,,1,1
1631-105FB30,2,20,PA,3406,,0,0,0,2200.0,13,5,,1,1
1631-105FB38,1,10,AO,1592,,0,0,0,7650.0,13,6,,1,1
1631-105FB38,2,20,PA,3406,,0,0,0,2200.0,13,5,,1,1
1631-105FBL30,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
1631-105FBL30,2,20,PA,3406,,0,0,0,3200.0,13,5,,1,1
1631-105FBL38,1,10,AO,1592,,0,0,0,11250.0,13,6,,1,1
1631-105FBL38,2,20,PA,3406,,0,0,0,3600.0,13,5,,1,1
1631-105FBM30,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
1631-105FBM30,2,20,PA,3406,,0,0,0,3200.0,13,5,,1,1
1631-105FBM38,1,10,AO,1592,,0,0,0,14440.0,13,6,,1,1
1631-105FBM38,2,20,PA,3406,,0,0,0,3800.0,13,5,,1,1
1631-105FC30,1,10,AO,1592,,0,0,0,8079.0,13,6,,1,1
1631-105FC30,2,20,PA,3406,,0,0,0,2200.0,13,5,,1,1
1631-105FC38,1,10,AO,1592,,0,0,0,8079.0,13,6,,1,1
1631-105FC38,2,20,PA,3406,,0,0,0,2200.0,13,5,,1,1
1631-105FCL30,1,10,AO,1592,,0,0,0,11405.0,13,6,,1,1
1631-105FCL30,2,20,PA,3406,,0,0,0,3200.0,13,5,,1,1
1631-105FCL38,1,10,AO,1592,,0,0,0,11880.0,13,6,,1,1
1631-105FCL38,2,20,PA,3406,,0,0,0,3600.0,13,5,,1,1
1631-105FCM30,1,10,AO,1592,,0,0,0,10368.0,13,6,,1,1
1631-105FCM30,2,20,PA,3406,,0,0,0,3200.0,13,5,,1,1
1631-105FD30,1,10,AO,1592,,0,0,0,9700.0,13,6,,1,1
1631-105FD30,2,20,PA,3406,,0,0,0,4000.0,13,5,,1,1
1631-105FD38,1,10,AO,1592,,0,0,0,9700.0,13,6,,1,1
1631-105FD38,2,20,PA,3406,,0,0,0,4400.0,13,5,,1,1
1631-105FDL30,1,10,AO,1592,,0,0,0,13690.0,13,6,,1,1
1631-105FDL30,2,20,PA,3406,,0,0,0,4400.0,13,5,,1,1
1631-105FDL38,1,10,AO,1592,,0,0,0,14260.0,13,6,,1,1
1631-105FDL38,2,20,PA,3406,,0,0,0,6400.0,13,5,,1,1
1631-105FDM30,1,10,AO,1592,,0,0,0,13690.0,13,6,,1,1
1631-105FDM30,2,20,PA,3406,,0,0,0,6400.0,13,5,,1,1
1631-105GA30,1,10,AO,1592,,0,0,0,7200.0,13,6,,1,1
1631-105GA30,2,20,PA,3406,,0,0,0,2100.0,13,5,,1,1
1631-105GA38,1,10,AO,1592,,0,0,0,4800.0,13,6,,1,1
1631-105GA38,2,20,PA,3406,,0,0,0,1800.0,13,5,,1,1
1631-105GAL30,1,10,AO,1592,,0,0,0,5800.0,13,6,,1,1
1631-105GAL30,2,20,PA,3406,,0,0,0,3200.0,13,5,,1,1
1631-105GAM38,1,10,AO,1592,,0,0,0,10944.0,13,6,,1,1
1631-105GAM38,2,20,PA,3406,,0,0,0,3800.0,13,5,,1,1
1631-105GB30,1,10,AO,1592,,0,0,0,7650.0,13,6,,1,1
1631-105GB30,2,20,PA,3406,,0,0,0,2200.0,13,5,,1,1
1631-105GB38,1,10,AO,1592,,0,0,0,7650.0,13,6,,1,1
1631-105GB38,2,20,PA,3406,,0,0,0,2200.0,13,5,,1,1
1631-105GBL30,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
1631-105GBL30,2,20,PA,3406,,0,0,0,3200.0,13,5,,1,1
1631-105GBL38,1,10,AO,1592,,0,0,0,11250.0,13,6,,1,1
1631-105GBL38,2,20,PA,3406,,0,0,0,3600.0,13,5,,1,1
1631-105GBM30,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
1631-105GBM30,2,20,PA,3406,,0,0,0,3200.0,13,5,,1,1
1631-105GBM38,1,10,AO,1592,,0,0,0,14440.0,13,6,,1,1
1631-105GBM38,2,20,PA,3406,,0,0,0,3800.0,13,5,,1,1
1631-105GC30,1,10,AO,1592,,0,0,0,8079.0,13,6,,1,1
1631-105GC30,2,20,PA,3406,,0,0,0,2200.0,13,5,,1,1
1631-105GC38,1,10,AO,1592,,0,0,0,8079.0,13,6,,1,1
1631-105GC38,2,20,PA,3406,,0,0,0,2200.0,13,5,,1,1
1631-105GCL30,1,10,AO,1592,,0,0,0,11405.0,13,6,,1,1
1631-105GCL30,2,20,PA,3406,,0,0,0,3200.0,13,5,,1,1
1631-105GCL38,1,10,AO,1592,,0,0,0,11880.0,13,6,,1,1
1631-105GCL38,2,20,PA,3406,,0,0,0,3600.0,13,5,,1,1
1631-105GCM30,1,10,AO,1592,,0,0,0,10368.0,13,6,,1,1
1631-105GCM30,2,20,PA,3406,,0,0,0,3200.0,13,5,,1,1
1631-105GD30,1,10,AO,1592,,0,0,0,9700.0,13,6,,1,1
