H,defTopId,S1C0,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C13,S1C23,S1C33,S1C43,S1C53,S1C63,S1C73,S1C83,S1C93,S1C103,S1C113,S1C123,S1C133,S1C143,S1C153,S1C163,S1C173,S1C183,S1C193,S1C203,S1C213,S1C223,S1C233,S1C243,S1C253,S1C263,S1C273,S1C283,S1C293,S1C303,S1C313,S1C323,S1C333,S1C343,S1C353,S1C363,S1C373,S1C383,S1C393,S1C403,S1C413,S1C423,S1C433,S1C443,S1C453,S1C463,S1C473,S1C483,S1C493,S1C503,S1C513,S1C523,S1C533,S1C543,S1C553,S1C563,S1C573,S1C583,S1C593,S1C603,S1C613,S1C623,S1C633,S1C643,S1C653,S1C663,S1C673,S1C683,S1C693,S1C703,S1C713,S2C198,S2C199,S2C200
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,10,2,25SKK109,INDIA　　　KDFP PVT LTD,OD7-M2XC-A3.2RE,34,28,2976,【■シリンダー針】,E316428CBP81WR,,E316428CCP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,10,2,25SKK110,INDIA　　　KDFP PVT LTD,OD7-M2XC-A3.2RE,34,28,2976,【■シリンダー針】,E316428CBP81WR,,E316428CCP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,10,2,25SKK111,INDIA　　　KDFP PVT LTD,OD7-M2XC-A3.2RE,34,28,2976,【■シリンダー針】,E316428CBP81WR,,E316428CCP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,10,2,25SKK112,INDIA　　　KDFP PVT LTD,OD7-M2XC-A3.2RE,34,28,2976,【■シリンダー針】,E316428CBP81WR,,E316428CCP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,10,2,25SKK113,INDIA　　　KDFP PVT LTD,OD7-M2XC-A3.2RE,34,28,2976,【■シリンダー針】,E316428CBP81WR,,E316428CCP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,10,2,25SKK114,INDIA　　　KDFP PVT LTD,OD7-M2XC-A3.2RE,34,28,2976,【■シリンダー針】,E316428CBP81WR,,E316428CCP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,10,5,25SKK115,U.S.A.　　　ANTEX KNITTING MILLS (LAX),M2XC-S3.2PL,30,22,2088,【■シリンダー針】,74020CH8SL,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S84185198H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,10,5,25SKK116,U.S.A.　　　ANTEX KNITTING MILLS (LAX),M2XC-S3.2PL,30,22,2088,【■シリンダー針】,74020CH8SL,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S84185198H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,10,5,25SKK117,U.S.A.　　　ANTEX KNITTING MILLS (LAX),M2XC-S3.2PL,30,22,2088,【■シリンダー針】,74020CH8SL,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S84185198H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,10,8,25SKK118,INDIA　　　SHRAMANJI FABRICS PVT LTD,OD7-M2XC-A3.2RE,34,28,2976,【■シリンダー針】,E316428CBP81WR,,E316428CCP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,10,8,25SKK119,INDIA　　　SHRAMANJI FABRICS PVT LTD,OD7-M2XC-A3.2RE,34,28,2976,【■シリンダー針】,E316428CBP81WR,,E316428CCP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,10,8,25SKK120,INDIA　　　SHRAMANJI FABRICS PVT LTD,OD7-M2XC-A3.2RE,34,28,2976,【■シリンダー針】,E316428CBP81WR,,E316428CCP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,10,8,25SKK121,INDIA　　　SHRAMANJI FABRICS PVT LTD,OD7-M2XC-A3.2RE,34,28,2976,【■シリンダー針】,E316428CBP81WR,,E316428CCP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,10,8,25SKK122,INDIA　　　SHRAMANJI FABRICS PVT LTD,OD7-M2XC-A3.2RE,34,28,2976,【■シリンダー針】,E316428CBP81WR,,E316428CCP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,10,8,25SKK123,INDIA　　　SHRAMANJI FABRICS PVT LTD,OD7-M2XC-A3.2RE,34,28,2976,【■シリンダー針】,E316428CBP81WR,,E316428CCP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,734,＜EK Y付き用＞,2025,10,8,25SKK124,CHINA　　　GLOBAL HANTEX,OD6-M-SEC4CFY,30,24,2232,【■シリンダー針】,363828BZ14W,,363828CZ0015W,,363828CZ15W,,【■中間ジャック(C)】,35528CJ1D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,551328CLJ3DF,【■ロッキングピース(C)】,550928CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910282161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
